actiongeocountrycode,eventbasecode,No_events,Tone,Goldstein,yearmonth
SP,042,213,-0.2960462759711981,1.9,192001
SP,042,23,-2.4497724845333613,1.9,201901
SP,042,44,-1.3442101147944725,1.9,201902
SP,042,6,-1.569084850978392,1.8999999999999997,201912
SP,042,1848,-0.37898159935664966,1.9,202001
SP,042,2395,-0.534548140394584,1.9,202002
SP,043,201,0.3831555112812794,2.8,192001
SP,043,16,-2.4434200011443417,2.8,201901
SP,043,51,-1.3743817035792623,2.8,201902
SP,043,11,-0.9584522214818428,2.8,201912
SP,043,1731,-0.4077461306929305,2.7999999999999994,202001
SP,043,2207,-0.4128297842033458,2.8,202002
SP,044,4,-2.226421018401195,2.5,192001
SP,044,3,-0.2174850372193832,2.5,201902
SP,044,1,0.0,2.5,201912
SP,044,18,-0.06267043904986666,2.5,202001
SP,044,44,-1.6986193446149052,2.5,202002
SP,045,1,-6.72153635116598,5.0,192001
SP,045,2,-2.57856567284448,5.0,201002
SP,045,2,-0.206398348813205,5.0,201912
SP,045,24,0.4875375364416717,5.0,202001
SP,045,24,-1.8378538638980206,5.0,202002
SP,046,99,-0.5823874666870165,7.0,192001
SP,046,2,2.58215962441314,7.0,201901
SP,046,3,-2.941715376972603,7.0,201902
SP,046,3,-1.08576313176871,7.0,201912
SP,046,643,-0.6506341350318988,7.0,202001
SP,046,813,-0.5053294567109294,7.0,202002
SP,050,28,-0.9764436413302784,3.5,192001
SP,050,4,0.18072289156627,3.5,201901
SP,050,1,-1.05708245243129,3.5,201902
SP,050,4,-2.17629168057565,3.5,201912
SP,050,187,-0.3892024029938661,3.5,202001
SP,050,256,-0.5965067074268255,3.5,202002
SP,051,137,0.4776083709248147,3.4,192001
SP,051,1,-0.92272202998847,3.4,201002
SP,051,18,-0.32413523311459497,3.4,201901
SP,051,8,-0.766819621207155,3.4,201902
SP,051,6,-1.0654455126737017,3.4,201912
SP,051,1134,0.2724273531071185,3.4,202001
SP,051,1166,0.6343144017698412,3.4,202002
SP,052,3,-0.47179625784352996,3.5,192001
SP,052,5,-1.12825458052073,3.5,201902
SP,052,29,-0.6505743810935831,3.5,202001
SP,052,14,-0.40579833248774644,3.5,202002
SP,053,1,-3.43839541547277,3.8,192001
SP,053,13,-1.1107564164471084,3.8,202001
SP,053,5,-1.76825222249053,3.8,202002
SP,054,1,-1.85185185185185,6.0,192001
SP,054,7,1.0713923396609315,6.0,202001
SP,054,2,1.81840042321935,6.0,202002
SP,055,2,-2.637757014911635,7.0,192001
SP,055,3,-3.1523642732049004,7.0,201902
SP,055,15,-2.860160886200512,7.0,202001
SP,055,28,-3.253055979140484,7.0,202002
SP,056,1,-1.88781014023732,7.0,192001
SP,056,7,-4.261847053007519,7.0,202001
SP,056,2,-4.222977030976815,7.0,202002
SP,057,16,1.1325925766549043,8.0,192001
SP,057,2,1.6556275216631,8.0,201901
SP,057,4,-3.19001386962552,8.0,201902
SP,057,272,1.5486390184698422,8.0,202001
SP,057,240,-0.0069521699670235465,8.0,202002
SP,060,32,-0.8274754096330819,6.0,192001
SP,060,3,-2.786401702630226,6.0,201901
SP,060,4,0.851274141802335,6.0,201902
SP,060,1,1.60692212608158,6.0,201912
SP,060,319,-0.8368154522761969,6.0,202001
SP,060,317,0.5810171201117401,6.0,202002
SP,061,11,0.7586314789088554,6.4,192001
SP,061,2,-5.200726745875251,6.4,201901
SP,061,3,-1.528926396523893,6.400000000000001,201902
SP,061,2,-0.37664783427496,6.4,201912
SP,061,123,0.22383828090802704,6.4,202001
SP,061,112,-0.5542230148538059,6.4,202002
SP,062,2,1.18421052631579,7.4,192001
SP,062,23,0.9254951009630892,7.4,202001
SP,062,27,1.1801655303123153,7.4,202002
SP,063,1,-3.83631713554988,7.4,202001
SP,063,8,-6.0920317974054825,7.4,202002
SP,064,11,-0.9329414145769444,7.0,202001
SP,064,3,-0.32710992642673675,7.0,202002
SP,070,16,-0.6404415244971569,7.0,192001
SP,070,2,0.857142857142855,7.0,201901
SP,070,4,-3.23450437296478,7.0,201902
SP,070,3,0.42674253200568996,7.0,201912
SP,070,193,0.8709263080667273,7.0,202001
SP,070,219,-0.16519560448726606,7.0,202002
SP,071,22,-1.1453597138094944,7.4,192001
SP,071,1,-1.2807881773399,7.4,201901
SP,071,3,1.30583236770954,7.400000000000001,201902
SP,071,6,-0.5511550587986499,7.400000000000001,201912
SP,071,217,0.12435023887993095,7.400000000000001,202001
SP,071,268,-0.5168932591861253,7.4,202002
SP,072,1,-4.8064085447263,8.3,192001
SP,072,25,-1.711812980038689,8.3,202001
SP,072,42,-2.315854428045527,8.3,202002
SP,073,4,-4.97697989414176,7.4,192001
SP,073,127,-2.9588264125831683,7.4,202001
SP,073,113,-2.202327285813075,7.4,202002
SP,074,1,1.74291938997821,8.5,202001
SP,074,2,-5.364793445288785,8.5,202002
SP,075,23,-1.2529486241508652,7.0,202001
SP,075,17,-4.28407479285142,7.0,202002
SP,080,30,-2.7126631496277676,5.0,192001
SP,080,1,2.43478260869565,5.0,201901
SP,080,4,-0.31625107010801246,5.0,201902
SP,080,1,-3.28767123287671,5.0,201912
SP,080,274,-1.9611249111319802,5.0,202001
SP,080,241,-1.7832311898952522,5.0,202002
SP,081,14,-5.2572689762903115,5.0,192001
SP,081,6,-3.956902810139328,5.0,201901
SP,081,15,-3.2036947065742907,5.0,202001
SP,081,68,-1.4906334334905966,5.0,202002
SP,082,6,1.7946255042212167,5.0,202001
SP,083,4,-0.1795453611026676,5.0,192001
SP,083,94,0.1514920042777575,5.0,202001
SP,083,35,-0.5298716514642785,5.0,202002
SP,084,36,-1.1438326632923976,7.0,192001
SP,084,7,-0.35385605343394005,7.0,201901
SP,084,3,-1.6009277996710098,7.0,201902
SP,084,6,-0.8994141753055448,7.0,201912
SP,084,272,-2.0276578261855245,7.0,202001
SP,084,327,-1.4936187055845345,7.0,202002
SP,085,2,-0.32948929159803,7.0,202001
SP,086,1,-1.44404332129964,9.0,202001
SP,086,4,-3.6158607587179,9.0,202002
SP,087,4,-2.0914500092328274,9.75,192001
SP,087,1,2.22575516693164,10.0,201901
SP,087,2,-2.8885683699814404,10.0,201902
SP,087,97,-1.8582510769598564,9.948453608247423,202001
SP,087,369,-2.390109983423978,9.989159891598916,202002
SP,090,24,-2.260317510385978,-2.0,192001
SP,090,6,-4.566462748122341,-2.0,201901
SP,090,1,-2.42424242424242,-2.0,201902
SP,090,356,-2.6239559221780557,-2.0,202001
SP,090,424,-2.4279111883080726,-2.0,202002
SP,091,2,-0.98522167487684,-2.0,192001
SP,091,15,-5.5899608187533385,-2.0,202001
SP,092,8,-0.9578609959698612,-2.0,202002
SP,093,2,-8.84146341463414,-2.0,192001
SP,093,1,-5.64334085778781,-2.0,202001
SP,100,24,-2.671916402228151,-5.0,192001
SP,100,3,-0.55881201691086,-5.0,201901
SP,100,7,-1.0524654879877158,-5.0,201902
SP,100,152,-2.258145237929908,-5.0,202001
SP,100,167,-2.1110990130544636,-5.0,202002
SP,101,1,0.182481751824817,-5.0,192001
SP,101,13,-1.4468142975425928,-5.0,202001
SP,101,13,-2.8727317565683586,-5.0,202002
SP,104,4,-4.593197435937055,-5.0,192001
SP,104,21,-3.4300898363282717,-5.0,202001
SP,104,8,-2.1252254803094752,-5.0,202002
SP,105,2,-4.155844155844155,-5.0,202001
SP,105,2,-7.235563737111715,-5.0,202002
SP,106,5,-2.564549145045306,-5.0,202001
SP,110,59,-2.011509503956612,-2.0,192001
SP,110,1,-0.09920634920635,-2.0,201001
SP,110,2,0.11040972312186004,-2.0,201901
SP,110,4,-3.130169950368475,-2.0,201902
SP,110,2,-1.46341463414635,-2.0,201912
SP,110,298,-1.391458079544571,-2.0,202001
SP,110,311,-0.6592655002783382,-2.0,202002
SP,111,50,-1.7384657202366407,-2.0,192001
SP,111,2,1.07816711590297,-2.0,201901
SP,111,2,-0.34522122548460105,-2.0,201902
SP,111,8,-2.4806806849191174,-2.0,201912
SP,111,332,-0.7413634316554528,-2.0,202001
SP,111,467,-1.3537448563901653,-2.0,202002
SP,112,46,-4.976060079461148,-2.0,192001
SP,112,1,-6.23229461756374,-2.0,201901
SP,112,252,-4.539417475082973,-2.0,202001
SP,112,334,-4.326254955784022,-2.0,202002
SP,113,4,-1.599864844144855,-2.0,202001
SP,113,5,-3.946172882231216,-2.0,202002
SP,114,13,-2.8782193738754906,-2.0,192001
SP,114,2,-4.528496129709865,-2.0,201901
SP,114,7,-1.18795045741691,-2.0,201902
SP,114,77,-2.0503087401262894,-2.0,202001
SP,114,127,-3.2464519983679803,-2.0,202002
SP,115,1,-7.84313725490196,-2.0,192001
SP,115,7,-1.9939930446907714,-2.0,202001
SP,115,2,-2.97739541160594,-2.0,202002
SP,116,2,-7.64179323501358,-2.0,192001
SP,116,1,-5.20094562647754,-2.0,202001
SP,120,58,-3.397759523060562,-4.0,192001
SP,120,2,-3.307963165559365,-4.0,201901
SP,120,5,-2.0344009152430087,-4.0,201902
SP,120,8,-2.7155313837798376,-4.0,201912
SP,120,304,-1.6376895238242903,-4.0,202001
SP,120,372,-1.7236813348457483,-4.0,202002
SP,122,2,-0.799984275493355,-4.0,202001
SP,122,15,-1.1253519148774493,-4.0,202002
SP,123,3,-3.3265934665949968,-4.0,202001
SP,123,1,-4.89335006273526,-4.0,202002
SP,124,3,-3.969270166453267,-4.0,192001
SP,124,19,-2.8099055420396803,-4.0,202001
SP,124,41,-4.142872703663814,-4.0,202002
SP,125,6,-3.8208944390183714,-5.0,192001
SP,125,4,1.69386490394547,-5.0,201901
SP,125,2,-3.88349514563107,-5.0,201902
SP,125,44,-0.9181539495996952,-5.0,202001
SP,125,63,-1.1280754868932834,-5.0,202002
SP,127,2,-0.537844003580815,-5.0,192001
SP,127,15,-1.9282729957874427,-5.0,202001
SP,127,2,-0.58139534883721,-5.0,202002
SP,128,1,-5.73520439292249,-5.0,192001
SP,128,17,-2.875439794987341,-5.0,202001
SP,128,44,-3.3033874120355593,-5.0,202002
SP,129,3,-3.885660505378817,-5.0,192001
SP,129,1,-0.59701492537313,-5.0,201901
SP,129,16,-2.6603129741506706,-5.0,202001
SP,129,38,-0.6675518346712871,-5.0,202002
SP,130,18,-1.8803056512206129,-4.4,192001
SP,130,1,0.56369785794814,-4.4,201902
SP,130,1,-1.55038759689922,-4.4,201912
SP,130,251,-3.1213192748964067,-4.4,202001
SP,130,205,-3.248130230253992,-4.4,202002
SP,131,6,-5.8907020847154845,-5.8,192001
SP,131,10,-3.057432866629921,-5.8,202001
SP,131,4,-3.4097835224884374,-5.8,202002
SP,133,2,-0.6715621665725251,-5.8,202001
SP,134,2,-2.530049261083745,-5.8,202001
SP,134,1,-5.31400966183575,-5.8,202002
SP,138,3,-4.59387057558171,-7.0,192001
SP,138,1,-6.66666666666667,-7.0,201901
SP,138,55,-2.092460526322004,-7.0,202001
SP,138,42,-3.543549495330419,-7.0,202002
SP,139,2,0.6265664160401,-7.0,192001
SP,139,8,-1.7675607352355527,-7.0,202001
SP,139,4,1.3214600336275075,-7.0,202002
SP,140,2,-0.25316455696202,-6.5,192001
SP,140,5,-1.172078817565002,-6.5,202001
SP,140,6,-4.8826163254312585,-6.5,202002
SP,141,12,-3.689064196808282,-6.5,192001
SP,141,1,-4.98614958448754,-6.5,201901
SP,141,130,-2.3021826051169785,-6.5,202001
SP,141,168,-1.8973862754611368,-6.5,202002
SP,142,2,-7.60431956384987,-6.5,202002
SP,143,1,-1.76767676767677,-6.5,192001
SP,143,10,-3.1270579439243003,-6.5,202001
SP,143,9,-2.173599097058529,-6.5,202002
SP,144,6,-6.308174115307853,-7.5,202001
SP,144,5,-4.848801560758088,-7.5,202002
SP,145,3,-6.667215808293924,-7.5,192001
SP,145,1,-0.55555555555555,-7.5,201901
SP,145,20,-3.2938682582576115,-7.5,202001
SP,145,9,-4.15437073856642,-7.5,202002
SP,150,5,-1.07887379678632,-7.2,202001
SP,150,10,-3.4054041746259385,-7.2,202002
SP,151,1,-0.13501350135014,-7.2,192001
SP,151,2,-1.93756727664155,-7.2,202002
SP,152,2,-8.55365474339031,-7.2,192001
SP,152,3,-4.622609404667827,-7.2,202001
SP,152,8,-7.85805522890392,-7.2,202002
SP,153,42,-3.0951712223419348,-7.200000000000001,202001
SP,154,1,0.0482160077145597,-7.2,192001
SP,154,12,0.7737178507592785,-7.2,202001
SP,154,15,-0.724592460697566,-7.2,202002
SP,160,15,-3.4860536080120004,-4.0,192001
SP,160,213,-3.8846817175666364,-4.0,202001
SP,160,245,-3.239660279210784,-4.0,202002
SP,161,2,-2.450636337655885,-4.0,192001
SP,161,17,-2.2061488908547964,-4.0,202001
SP,161,82,-2.449177951570034,-4.0,202002
SP,162,1,-1.0752688172043,-5.6,192001
SP,162,6,-3.17590729985689,-5.599999999999999,202001
SP,162,1,-2.68456375838926,-5.6,202002
SP,163,18,-3.0103210578001027,-8.0,202001
SP,163,15,-1.7513657848311142,-8.0,202002
SP,164,6,-1.5832532243064283,-7.0,192001
SP,164,1,-0.38363171355499,-7.0,201901
SP,164,9,-1.4396118318882667,-7.0,202001
SP,164,44,-2.686815450333484,-7.0,202002
SP,166,1,0.50420168067227,-7.0,192001
SP,166,7,-0.89597430717675,-7.0,202001
SP,166,6,-4.571355000019033,-7.0,202002
SP,170,1,-2.27790432801823,-7.0,192001
SP,170,1,-4.98614958448754,-7.0,201901
SP,170,11,-4.083920006806363,-7.0,202001
SP,170,6,-4.736144929509266,-7.0,202002
SP,171,7,-6.323493474421906,-9.2,192001
SP,171,1,1.84049079754602,-9.2,201901
SP,171,39,-2.1408803687870597,-9.2,202001
SP,171,43,-3.1963389117802183,-9.2,202002
SP,172,39,-1.1964855055113985,-5.0,192001
SP,172,2,0.885163910072295,-5.0,201901
SP,172,9,-1.1344485585829112,-5.0,201902
SP,172,9,-4.946658134145194,-5.0,201912
SP,172,295,-1.9027681676647463,-5.0,202001
SP,172,405,-1.1364685083231967,-5.0,202002
SP,173,75,-4.545046368568165,-5.0,192001
SP,173,10,-3.494671126202939,-5.0,201901
SP,173,23,-3.3041273516622955,-5.0,201902
SP,173,6,-5.108299051928782,-5.0,201912
SP,173,627,-4.457511825716936,-5.0,202001
SP,173,579,-4.885666604028377,-5.0,202002
SP,174,31,-4.778846696528885,-5.0,192001
SP,174,2,-8.37010885554573,-5.0,201902
SP,174,32,-4.9358322286721155,-5.0,202001
SP,174,29,-2.5626858367316774,-5.0,202002
SP,175,3,-6.6187191540560635,-9.0,192001
SP,175,9,-3.9017284882315946,-9.0,202001
SP,175,8,-4.01826739674914,-9.0,202002
SP,180,18,-5.132700663612406,-9.0,192001
SP,180,1,-7.46268656716417,-9.0,201902
SP,180,2,-8.09248554913295,-9.0,201912
SP,180,88,-5.541827288537238,-9.0,202001
SP,180,122,-6.177394887194716,-9.0,202002
SP,181,2,-3.5630074383781203,-9.0,192001
SP,181,20,-2.479433844800556,-9.0,202001
SP,181,16,-5.091261844589134,-9.0,202002
SP,182,16,-5.793683022246807,-9.125,192001
SP,182,3,-6.124950864855653,-9.0,201902
SP,182,109,-5.60203931095107,-9.325688073394495,202001
SP,182,71,-7.075563089489387,-9.190140845070422,202002
SP,183,5,-5.977977670081752,-10.0,202001
SP,183,8,-5.648810838982833,-10.0,202002
SP,186,2,-4.327802490314115,-10.0,192001
SP,186,14,-4.213941422864789,-10.0,202001
SP,186,19,-1.4373833477306133,-10.0,202002
SP,190,85,-3.196639295938893,-10.0,192001
SP,190,2,-5.79345088161209,-10.0,201901
SP,190,2,-0.9393559762435,-10.0,201902
SP,190,2,-7.35636071534266,-10.0,201912
SP,190,588,-3.4942303845886595,-10.0,202001
SP,190,593,-3.1872598477476317,-10.0,202002
SP,191,1,-5.7784911717496,-9.5,201902
SP,191,18,-4.605450642538338,-9.5,202001
SP,191,20,-4.198699631011311,-9.5,202002
SP,192,14,-1.1732409718457144,-9.5,192001
SP,192,1,1.81300569373689,-9.5,201901
SP,192,2,-2.05631958087754,-9.5,201902
SP,192,78,-1.8789017382197453,-9.5,202001
SP,192,113,-1.6886021876994046,-9.5,202002
SP,193,40,-4.3718542842417385,-10.0,192001
SP,193,1,-7.07964601769912,-10.0,201902
SP,193,2,-4.379946282549005,-10.0,201912
SP,193,210,-2.996058135810355,-10.0,202001
SP,193,178,-2.6218167382297892,-10.0,202002
SP,194,11,-5.338188719893971,-10.0,202001
SP,194,3,-2.02010355061632,-10.0,202002
SP,195,3,-3.7192908480037197,-10.0,202001
SP,195,5,-3.40065574862102,-10.0,202002
SP,201,1,-7.0957095709571,-9.5,202001
SP,202,2,-4.42857142857143,-10.0,202001
SP,203,2,-0.18472906403941,-10.0,202001
ST,010,4,-4.778182788051209,0.0,192001
ST,010,2,2.1558872305141,0.0,201901
ST,010,1,-4.25531914893617,0.0,201912
ST,010,26,0.5645936819365338,0.0,202001
ST,010,25,0.5050916647671895,0.0,202002
ST,012,2,-6.682692307692325,-0.4,192001
ST,012,4,-0.17478343905600013,-0.4,202001
ST,012,11,-2.06385383748288,-0.4,202002
ST,013,6,-0.09069536728177663,0.4000000000000001,202001
ST,013,8,0.671086361252985,0.4,202002
ST,014,5,-1.08577423592554,0.0,202001
ST,014,5,-0.6110036048929761,0.0,202002
ST,016,1,2.69058295964125,-2.0,202001
ST,016,1,-4.52674897119341,-2.0,202002
ST,017,2,0.55251898029262,0.0,202001
ST,017,5,2.40456217804809,0.0,202002
ST,018,2,-5.0,3.4,202002
ST,020,27,0.37651909157778746,3.0,202001
ST,020,17,1.6730305091905642,3.0,202002
ST,023,2,1.21035256207746,3.4,202001
ST,025,1,0.71364852809992,-0.3,202001
ST,026,3,-3.017832647462273,4.0,202002
ST,030,4,4.964030595053573,4.0,202001
ST,030,3,2.7312708913264903,4.0,202002
ST,031,8,1.936831163455665,5.2,202001
ST,033,1,4.7008547008547,5.2,202001
ST,035,1,1.16822429906542,7.0,202001
ST,036,4,9.33288104929896,4.0,192001
ST,036,15,2.7263073206241586,4.0,202001
ST,036,8,1.2989086343105112,4.0,202002
ST,040,2,-2.64446620959843,1.0,201902
ST,040,19,0.8900720948092006,1.0,202001
ST,040,29,0.8764131765994791,1.0,202002
ST,042,7,9.271095335980451,1.9,192001
ST,042,1,-1.15236875800257,1.9,201902
ST,042,16,3.4536052642070167,1.9,202001
ST,042,29,1.0878375094709252,1.9,202002
ST,043,5,9.755652873357704,2.8,192001
ST,043,1,-1.15236875800257,2.8,201902
ST,043,15,3.3494011224725933,2.8,202001
ST,043,26,0.7696444317229111,2.8,202002
ST,045,3,2.912477059511657,5.0,202002
ST,046,1,-1.62337662337663,7.0,201901
ST,046,5,1.520650813516894,7.0,202001
ST,046,19,1.4024071591415532,7.0,202002
ST,050,1,6.60792951541851,3.5,202001
ST,050,5,2.2464084762322,3.5,202002
ST,051,2,9.11967110555006,3.4,192001
ST,051,1,-1.15236875800257,3.4,201902
ST,051,3,1.13122171945702,3.4,201912
ST,051,31,3.933553949913722,3.4,202001
ST,051,28,3.9182422198511757,3.4,202002
ST,052,2,5.16206482593038,3.5,202001
ST,054,1,2.08921513269339,6.0,202002
ST,057,12,2.5981934522410266,8.0,202001
ST,060,2,-5.12091038406828,6.0,192001
ST,060,2,2.1558872305141,6.0,201901
ST,060,9,1.5230030082291244,6.0,202001
ST,060,6,2.137948392126533,6.0,202002
ST,061,6,0.4539221516167116,6.400000000000001,202001
ST,061,1,0.0,6.4,202002
ST,070,1,-3.75,7.0,192001
ST,070,7,3.648783897468227,7.0,202001
ST,070,5,2.43235789377873,7.0,202002
ST,071,7,1.6494676182716657,7.4,202001
ST,071,5,3.9223248119929304,7.4,202002
ST,073,2,1.1411992263056099,7.4,202001
ST,080,1,1.2,5.0,202001
ST,081,2,3.548420096017055,5.0,202001
ST,081,1,4.92424242424242,5.0,202002
ST,084,1,-1.15236875800257,7.0,201902
ST,084,1,-0.90909090909091,7.0,202001
ST,084,1,-2.53164556962025,7.0,202002
ST,086,1,-0.90909090909091,9.0,202001
ST,087,5,1.0891138772654618,10.0,202002
ST,090,1,-10.1694915254237,-2.0,202001
ST,090,2,-1.5403348554033502,-2.0,202002
ST,100,2,-5.12091038406828,-5.0,192001
ST,100,1,5.16206482593038,-5.0,201901
ST,100,2,-0.235849056603775,-5.0,202001
ST,100,4,-1.074812782178483,-5.0,202002
ST,110,4,1.6982515421923574,-2.0,202001
ST,110,2,-5.998185117967335,-2.0,202002
ST,111,1,2.03562340966922,-2.0,201901
ST,111,4,2.4288082115184926,-2.0,202001
ST,111,2,5.451917491793759,-2.0,202002
ST,112,2,-1.64319248826291,-2.0,202001
ST,112,3,-1.7054453258291034,-2.0,202002
ST,114,1,-3.86740331491713,-2.0,202001
ST,120,3,-2.64446620959843,-4.0,201902
ST,120,8,2.2405672017184837,-4.0,202001
ST,120,8,-0.8759438916261637,-4.0,202002
ST,128,2,-4.44726810673443,-5.0,202002
ST,130,2,-7.11009174311927,-4.4,202001
ST,130,2,0.8887795006426549,-4.4,202002
ST,141,2,3.760919540229885,-6.5,202001
ST,143,1,0.0,-6.5,202002
ST,151,1,-7.11743772241993,-7.2,202002
ST,160,3,-1.4206799934385834,-4.0,202002
ST,161,1,1.30246020260492,-4.0,202001
ST,161,2,0.71428571428571,-4.0,202002
ST,172,1,-5.40540540540541,-5.0,202001
ST,173,3,-5.40540540540541,-5.0,202001
ST,173,2,-2.45098039215686,-5.0,202002
ST,180,1,-12.5619834710744,-9.0,202001
ST,180,1,-7.07070707070707,-9.0,202002
ST,182,2,-3.75,-10.0,192001
ST,182,4,-1.7208413001912,-9.0,202002
ST,190,2,-5.12091038406828,-10.0,192001
ST,190,4,-6.87103034580099,-10.0,202001
ST,190,10,-3.7347412186122346,-10.0,202002
ST,191,2,-3.929576318080895,-9.5,202002
ST,192,1,-3.35570469798658,-9.5,202002
ST,193,1,0.71364852809992,-10.0,202001
ST,193,6,-4.28899497175981,-10.0,202002
SU,010,113,-4.559561468217031,0.0,192001
SU,010,6,-4.930491792814308,0.0,201901
SU,010,6,2.631442239767092,0.0,201902
SU,010,3,-2.3927215416577137,0.0,201912
SU,010,654,-2.837714373076316,0.0,202001
SU,010,992,-2.8809448098295305,0.0,202002
SU,011,1,2.12765957446808,-0.1,192001
SU,011,9,-4.2619540558026205,-0.1,202001
SU,011,31,-3.27662807643569,-0.1,202002
SU,012,28,-6.458207071464874,-0.4,192001
SU,012,3,-6.1376590995472995,-0.4000000000000001,201901
SU,012,88,-2.606763497180018,-0.4,202001
SU,012,160,-3.2105302060092242,-0.4,202002
SU,013,51,-5.984755704712231,0.4,192001
SU,013,2,-2.00220851153334,0.4,201901
SU,013,2,0.32679738562092,0.4,201912
SU,013,211,-2.844550404786532,0.4,202001
SU,013,253,-2.923523356334412,0.4,202002
SU,014,1,3.65398956002983,0.0,201902
SU,014,51,-3.175538381072056,0.0,202001
SU,014,83,-3.857192320729463,0.0,202002
SU,015,11,-4.689241656574183,0.0,202001
SU,015,25,-3.4425485689739377,0.0,202002
SU,016,19,-3.8521913259654603,-2.0,202001
SU,016,23,-4.935547632241467,-2.0,202002
SU,017,5,4.22266299529052,0.0,192001
SU,017,1,-6.20689655172413,0.0,201901
SU,017,8,-0.39751803519041384,0.0,202001
SU,017,44,-4.584509700007914,0.0,202002
SU,018,3,-7.788215634692804,3.4,192001
SU,018,23,-3.5352431487152187,3.4,202001
SU,018,6,-6.61764705882353,3.4,202002
SU,019,1,3.16901408450704,3.4,202002
SU,020,51,-3.6812282232255993,3.0,192001
SU,020,3,-6.38528138528138,3.0,201901
SU,020,6,-3.900824711686752,3.0,201902
SU,020,393,-2.540078384421942,3.0,202001
SU,020,462,-2.330081093245494,3.0,202002
SU,021,2,-4.03429455848811,3.4,192001
SU,021,4,-2.629700117897785,3.4,202001
SU,021,1,-4.01826484018265,3.4,202002
SU,022,3,4.86725663716814,3.2000000000000006,192001
SU,022,15,-3.8069788830325257,3.2,202001
SU,022,40,0.019319754402289235,3.2,202002
SU,023,4,-2.4245433543330477,3.4,192001
SU,023,2,-2.45398773006135,3.4,201002
SU,023,29,-2.6652217162405236,3.4,202001
SU,023,41,-2.668736698682781,3.4000000000000004,202002
SU,024,6,-1.813984985813365,-0.3,202001
SU,024,13,-2.866147422773972,-0.3,202002
SU,025,5,-3.319763416612274,-0.3,192001
SU,025,19,-5.2596373608585365,-0.3,202001
SU,025,21,-3.5566600756770135,-0.3,202002
SU,026,38,0.3549120505748579,4.0,202001
SU,026,166,-0.4874375636846717,4.0,202002
SU,027,5,3.98671096345515,4.0,192001
SU,027,3,-2.8892455858748,4.0,201901
SU,027,15,-1.3266900682314926,4.0,202001
SU,027,8,-1.493240835362342,4.0,202002
SU,028,3,0.80919080440612,4.0,202001
SU,028,1,-2.37456913060131,4.0,202002
SU,030,11,-0.4499197122659801,4.0,192001
SU,030,2,-6.58263305322129,4.0,201902
SU,030,6,-2.285888377312897,4.0,201912
SU,030,317,-0.7504774820683883,4.0,202001
SU,030,496,-1.9546589608096228,4.0,202002
SU,031,5,-6.720928998079738,5.2,192001
SU,031,30,-0.904708707751953,5.2,202001
SU,031,96,-3.780558883700009,5.2,202002
SU,032,5,1.122039191004708,4.5,202001
SU,032,16,-0.9677935082950463,4.5,202002
SU,033,8,-4.437739968076873,5.3,192001
SU,033,3,-4.823441613206703,5.2,201901
SU,033,1,-3.11750599520384,5.2,201912
SU,033,41,-0.3570225783610673,5.278048780487805,202001
SU,033,42,-0.6372995365238624,5.219047619047619,202002
SU,034,1,-10.8433734939759,7.0,201901
SU,034,3,-0.9769495656711301,7.0,202001
SU,034,9,-0.4503087066118844,7.0,202002
SU,035,1,0.0,7.0,202001
SU,035,60,-4.060297335233526,7.0,202002
SU,036,48,-4.083987439296493,4.0,192001
SU,036,4,-1.4252101009098674,4.0,201901
SU,036,4,0.08783909694168998,4.0,201902
SU,036,11,0.6072199759430809,4.0,201912
SU,036,368,0.06587529317403516,4.0,202001
SU,036,569,-1.2869221614578032,4.0,202002
SU,037,67,-0.2905630984804579,5.0,202001
SU,037,49,-0.2993120286046489,5.0,202002
SU,038,2,-8.73180873180872,7.0,192001
SU,038,4,2.271836252756395,7.0,202001
SU,038,1,-2.01117318435754,7.0,202002
SU,039,1,1.92678227360309,5.0,202001
SU,039,4,-10.5736782902137,5.0,202002
SU,040,47,-4.563432728575734,1.0,192001
SU,040,16,2.3616747675698324,1.0,201902
SU,040,3,0.50721325410382,1.0,201912
SU,040,740,-0.12284126410815588,1.0,202001
SU,040,1579,-0.6195309812303595,1.0,202002
SU,041,9,3.010902592515718,1.0,202001
SU,042,96,-4.515312663683997,1.8999999999999997,192001
SU,042,9,-5.387964857206534,1.8999999999999997,201901
SU,042,4,1.0073329733159597,1.9,201902
SU,042,2,-1.1861205010936602,1.9,201912
SU,042,885,-1.2008524157237757,1.9,202001
SU,042,1031,-2.2607273181070684,1.9,202002
SU,043,94,-4.402120619735959,2.8,192001
SU,043,9,-5.387964857206534,2.8,201901
SU,043,4,1.0073329733159597,2.8,201902
SU,043,2,-1.1861205010936602,2.8,201912
SU,043,808,-1.2273262209251388,2.7999999999999994,202001
SU,043,938,-2.40555775635051,2.8,202002
SU,044,3,-1.56862745098039,2.5,192001
SU,044,12,-0.295391545391545,2.5,201902
SU,044,88,0.4278672938853331,2.5,202001
SU,044,18,-0.6399892636273562,2.5,202002
SU,045,6,-1.9084666520563964,5.0,192001
SU,045,1,-4.25985090521832,5.0,201902
SU,045,32,-0.616874775038795,5.0,202001
SU,045,40,-1.259136490834223,5.0,202002
SU,046,28,-3.469548378672857,7.0,192001
SU,046,22,-1.8192264403351237,7.0,201901
SU,046,39,-0.5413296121169048,7.0,201902
SU,046,28,-3.0497239249897183,7.0,201912
SU,046,580,-0.528048035926834,7.0,202001
